reg_no | sem | branch_code | subject_code | subject_name | subject_type | credit | old_shown_grade | new_shown_grade | should_be_grade | shown_gp | corrected_gp | delta_points | new_ese | new_ia | new_total | old_result_url | new_result_url
22102109050 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 45^ | 21 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109050 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102109050&exam_held=December%2F2025
22102109052 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 43^ | 17 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109052 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102109052&exam_held=December%2F2025
22102109053 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 42^ | 24 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109053 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102109053&exam_held=December%2F2025
22102109053 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 32^ | 23 | 55 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109053 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102109053&exam_held=December%2F2025
22102109056 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | C | B | 7 | 8 | 2.00 | 45^ | 25 | 70 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102109056 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102109056&exam_held=December%2F2025
22102110002 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 24 | 68 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110002&exam_held=December%2F2025
22102110005 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 36^ | 26 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110005 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110005&exam_held=December%2F2025
22102110007 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 48^ | 20 | 68 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110007 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110007&exam_held=December%2F2025
22102110009 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | C | B | 7 | 8 | 2.00 | 55^ | 24 | 79 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110009 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110009&exam_held=December%2F2025
22102110009 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 20 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110009 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110009&exam_held=December%2F2025
22102110011 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | C | B | 7 | 8 | 2.00 | 53^ | 24 | 77 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110011 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110011&exam_held=December%2F2025
22102110011 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 44^ | 20 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110011 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110011&exam_held=December%2F2025
22102110014 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 38^ | 26 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110014 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110014&exam_held=December%2F2025
22102110025 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | C | B | 7 | 8 | 2.00 | 46^ | 24 | 70 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110025 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110025&exam_held=December%2F2025
22102110025 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 20 | 59 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110025 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110025&exam_held=December%2F2025
22102110031 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | B | A | 8 | 9 | 2.00 | 62^ | 24 | 86 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110031&exam_held=December%2F2025
22102110032 | IV | 102 | 102404 | Instrumentation & Control | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 41^ | 27 | 68 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110032 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110032&exam_held=December%2F2025
22102110033 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 39^ | 23 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110033 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110033&exam_held=December%2F2025
22102110033 | IV | 102 | 102401 | Applied Thermodynamics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 16 | 57 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110033 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110033&exam_held=December%2F2025
22102110034 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 39^ | 24 | 63 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110034 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110034&exam_held=December%2F2025
22102110037 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 19 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110037 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110037&exam_held=December%2F2025
22102110039 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 39^ | 22 | 61 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110039 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110039&exam_held=December%2F2025
22102110040 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 40^ | 22 | 62 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110040&exam_held=December%2F2025
22102110045 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 40^ | 24 | 64 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110045&exam_held=December%2F2025
22102110045 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 47^ | 19 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110045 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110045&exam_held=December%2F2025
22102110046 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | C | B | 7 | 8 | 2.00 | 47^ | 23 | 70 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110046 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110046&exam_held=December%2F2025
22102110046 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 42^ | 19 | 61 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110046 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110046&exam_held=December%2F2025
22102110049 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 20 | 58 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102110049 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102110049&exam_held=December%2F2025
22102111012 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 45^ | 20 | 65 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111012 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111012&exam_held=December%2F2025
22102111013 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 52^ | 15 | 67 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111013 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111013&exam_held=December%2F2025
22102111026 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 18 | 52 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111026 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111026&exam_held=December%2F2025
22102111031 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 49^ | 18 | 67 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111031&exam_held=December%2F2025
22102111032 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 38^ | 13 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111032 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111032&exam_held=December%2F2025
22102111041 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 40^ | 13 | 53 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102111041 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102111041&exam_held=December%2F2025
22102113002 | IV | 102 | 102404 | Instrumentation & Control | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 51^ | 14 | 65 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113002 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113002&exam_held=December%2F2025
22102113007 | IV | 102 | 102401 | Applied Thermodynamics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 39^ | 15 | 54 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113007 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113007&exam_held=December%2F2025
22102113008 | IV | 102 | 102401 | Applied Thermodynamics | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 30^ | 21 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113008&exam_held=December%2F2025
22102113008 | IV | 102 | 102403 | Fluid Mechanics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 43^ | 23 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113008&exam_held=December%2F2025
22102113008 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 34^ | 22 | 56 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113008 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113008&exam_held=December%2F2025
22102113014 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 37^ | 23 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113014 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113014&exam_held=December%2F2025
22102113014 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 29^ | 25 | 54 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113014 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113014&exam_held=December%2F2025
22102113021 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 33^ | 20 | 53 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113021 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113021&exam_held=December%2F2025
22102113027 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | B | A | 8 | 9 | 2.00 | 60^ | 25 | 85 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113027 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113027&exam_held=December%2F2025
22102113031 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 41^ | 18 | 59 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113031&exam_held=December%2F2025
22102113031 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 30^ | 24 | 54 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113031 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113031&exam_held=December%2F2025
22102113032 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 41^ | 25 | 66 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113032 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113032&exam_held=December%2F2025
22102113035 | IV | 102 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 | practical | PRACTICAL_100_SPECIAL | 2.00 | F | D | C | 6 | 7 | 2.00 | 36^ | 24 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113035 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113035&exam_held=December%2F2025
22102113035 | IV | 102 | 102403 | Fluid Mechanics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 48^ | 8 | 56 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113035 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113035&exam_held=December%2F2025
22102113035 | IV | 102 | 102405 | Strength of Materials | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 39^ | 16 | 55 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113035 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113035&exam_held=December%2F2025
22102113036 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 45^ | 18 | 63 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113036 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113036&exam_held=December%2F2025
22102113040 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | P | D | 5 | 6 | 4.00 | 36^ | 15 | 51 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102113040 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102113040&exam_held=December%2F2025
22102117012 | IV | 102 | 102403 | Fluid Mechanics | theory | THEORY_100 | 3.00 | F | D | C | 6 | 7 | 3.00 | 51^ | 17 | 68 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117012 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102117012&exam_held=December%2F2025
22102117015 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 40^ | 20 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117015 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102117015&exam_held=December%2F2025
22102117022 | IV | 102 | 102402 | Engineering Materials | theory | THEORY_100 | 4.00 | F | D | C | 6 | 7 | 4.00 | 44^ | 16 | 60 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117022 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102117022&exam_held=December%2F2025
22102117022 | IV | 102 | 102403 | Fluid Mechanics | theory | THEORY_100 | 3.00 | F | P | D | 5 | 6 | 3.00 | 42^ | 15 | 57 | https://results.beup.ac.in/ResultsBTech4thSem2024_B2022Pub.aspx?Sem=IV&RegNo=22102117022 | https://beu-bih.ac.in/result-three?name=B.Tech.+4th+Semester+Examination%2C+2025&semester=IV&session=2022-26&regNo=22102117022&exam_held=December%2F2025
